ダウンロードした時刻：2021/03/10 11:41:07

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2008/2/8,-4.6,8,1,-1.6,8,2008/2/8 12:43,8,1,-7.2,8,2008/2/8 09:45,8,1,,,0,1,,,0,,0,0,1,14.2,0,8,1,23.3,8,1,0,1,8,,,,1,0,1,8,1,3.3,8,1,6.5,8,2008/2/8 23:20,8,北東,8,1,8.8,8,2008/2/8 22:15,8,北北東,8,1,,0,1,79,8,1,3.4,8,1,56,8,2008/2/8 08:35,8,1,977.5,8,1,980.2,8,1,977.4,0,8,2008/2/8 21:40,0,8,1,2.5,8,1,快晴,8,1,曇,8,1
2008/2/9,-2.1,8,1,-0.5,8,2008/2/9 22:39,8,1,-4.9,8,2008/2/9 00:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,11.1,8,1,0,1,8,,,,1,0,1,8,1,11.6,8,1,15.4,8,2008/2/9 14:10,8,北東,8,1,19.3,8,2008/2/9 13:49,8,北東,8,1,,0,1,69,8,1,3.6,8,1,59,8,2008/2/9 04:50,8,1,974.0,8,1,976.7,8,1,975.9,0,8,2008/2/9 20:11,0,8,1,10.0,8,1,曇後雪,8,1,曇,8,1
2008/2/10,-0.3,8,1,1.0,8,2008/2/10 11:23,8,1,-1.7,8,2008/2/10 04:31,8,1,,,0,1,,,0,,0,0,1,5.7,0,8,1,18.1,8,1,8,0,8,,,,1,9,0,8,1,14.9,8,1,19.2,8,2008/2/10 18:20,8,北東,8,1,24.1,8,2008/2/10 18:27,8,北東,8,1,,0,1,78,8,1,4.7,8,1,59,8,2008/2/10 05:05,8,1,975.0,8,1,977.7,8,1,975.0,0,8,2008/2/10 08:34,0,8,1,10.0,8,1,曇後雪一時ふぶき,8,1,雪一時ふぶき後曇,8,1
2008/2/11,-1.2,8,1,0.0,8,2008/2/11 14:37,8,1,-2.7,8,2008/2/12 0:00,8,1,,,0,1,,,0,,0,0,1,1.4,0,8,1,16.1,8,1,7,0,8,,,,1,0,1,8,1,9.1,8,1,17.2,8,2008/2/11 05:00,8,東北東,8,1,21.1,8,2008/2/11 05:02,8,東北東,8,1,,0,1,75,8,1,4.2,8,1,63,8,2008/2/11 22:37,8,1,977.4,8,1,980.1,8,1,977.1,0,8,2008/2/12 0:00,0,8,1,10.0,8,1,曇後一時雪,8,1,曇,8,1
2008/2/12,-3.7,8,1,-2.3,8,2008/2/12 15:28,8,1,-6.0,8,2008/2/13 0:00,8,1,,,0,1,,,0,,0,0,1,4.3,0,8,1,16.4,8,1,3,0,8,,,,1,0,1,8,1,4.9,8,1,8.8,8,2008/2/12 23:50,8,東北東,8,1,10.9,8,2008/2/12 23:42,8,東北東,8,1,,0,1,58,8,1,2.7,8,1,46,8,2008/2/12 11:03,8,1,973.5,8,1,976.2,8,1,975.6,0,8,2008/2/12 08:08,0,8,1,8.5,8,1,曇時々晴一時雪,8,1,晴後曇,8,1
2008/2/13,-3.0,8,1,0.3,8,2008/2/13 16:05,8,1,-6.2,8,2008/2/13 00:04,8,1,,,0,1,,,0,,0,0,1,10.8,0,8,1,18.2,8,1,0,1,8,,,,1,0,1,8,1,4.5,8,1,9.0,8,2008/2/13 02:00,8,東北東,8,1,11.4,8,2008/2/13 01:49,8,東北東,8,1,,0,1,54,8,1,2.6,8,1,35,8,2008/2/13 16:12,8,1,971.5,8,1,974.2,8,1,972.3,0,8,2008/2/13 17:16,0,8,1,9.3,8,1,薄曇,8,1,薄曇一時晴,8,1
2008/2/14,-5.1,8,1,-0.8,8,2008/2/14 14:20,8,1,-8.9,8,2008/2/15 0:00,8,1,,,0,1,,,0,,0,0,1,16.0,0,8,1,21.9,8,1,0,1,8,,,,1,0,1,8,1,3.6,5,1,7.3,8,2008/2/14 00:40,8,東北東,8,1,9.4,8,2008/2/14 01:21,8,東北東,8,1,,0,1,63,8,1,2.6,8,1,42,8,2008/2/14 09:14,8,1,980.2,8,1,983.0,8,1,976.4,0,8,2008/2/14 00:02,0,8,1,6.0,8,1,晴一時薄曇,8,1,晴,8,1
2008/2/15,-8.5,8,1,-5.7,8,2008/2/15 18:40,8,1,-12.4,8,2008/2/15 04:20,8,1,,,0,1,,,0,,0,0,1,16.6,0,8,1,22.2,8,1,0,1,8,,,,1,0,1,8,1,3.3,8,1,9.5,8,2008/2/15 23:10,8,東北東,8,1,12.7,8,2008/2/15 23:09,8,東北東,8,1,,0,1,70,8,1,2.2,8,1,43,8,2008/2/16 0:00,8,1,984.5,8,1,987.3,8,1,985.0,0,8,2008/2/16 0:00,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2008/2/16,-8.5,8,1,-5.0,8,2008/2/16 12:17,8,1,-12.1,8,2008/2/16 05:25,8,1,,,0,1,,,0,,0,0,1,16.4,0,8,1,22.2,8,1,0,1,8,,,,1,0,1,8,1,7.2,8,1,16.3,8,2008/2/16 21:30,8,東北東,8,1,21.4,8,2008/2/16 21:40,8,東北東,8,1,,0,1,48,8,1,1.5,8,1,33,8,2008/2/16 04:04,8,1,975.2,8,1,977.9,8,1,972.7,0,8,2008/2/16 23:45,0,8,1,0.0,8,1,快晴,8,1,晴後曇一時雪,8,1
2008/2/17,-5.6,8,1,-4.1,8,2008/2/17 23:47,8,1,-8.6,8,2008/2/17 00:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,9.7,8,1,0,0,8,,,,1,0,1,8,1,20.9,8,1,25.8,8,2008/2/17 09:10,8,東北東,8,1,32.2,8,2008/2/17 09:04,8,東北東,8,1,,0,1,80,8,1,3.3,8,1,54,8,2008/2/17 02:30,8,1,969.0,8,1,971.7,8,1,968.2,0,8,2008/2/17 09:09,0,8,1,10.0,8,1,ふぶき,8,1,曇一時雪、地ふぶきを伴う,8,1
2008/2/18,-4.0,8,1,-2.3,8,2008/2/18 15:44,8,1,-5.8,8,2008/2/18 04:28,8,1,,,0,1,,,0,,0,0,1,0.3,0,8,1,11.5,8,1,0,0,8,,,,1,0,1,8,1,10.5,8,1,21.2,8,2008/2/18 00:50,8,東北東,8,1,26.3,8,2008/2/18 00:47,8,東北東,8,1,,0,1,61,8,1,2.8,8,1,51,8,2008/2/18 12:50,8,1,979.4,8,1,982.1,8,1,977.3,0,8,2008/2/18 00:02,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2008/2/19,-3.2,8,1,-0.4,8,2008/2/19 16:57,8,1,-5.1,8,2008/2/19 23:39,8,1,,,0,1,,,0,,0,0,1,9.6,0,8,1,15.3,8,1,0,1,8,,,,1,0,1,8,1,6.3,8,1,15.2,8,2008/2/19 00:20,8,東北東,8,1,18.9,8,2008/2/19 00:16,8,東北東,8,1,,0,1,57,8,1,2.8,8,1,48,8,2008/2/19 13:35,8,1,980.3,8,1,983.0,8,1,982.1,0,8,2008/2/19 19:03,0,8,1,8.5,8,1,曇後晴,8,1,晴,8,1
2008/2/20,-5.9,8,1,-4.7,8,2008/2/20 15:18,8,1,-8.2,8,2008/2/20 06:41,8,1,,,0,1,,,0,,0,0,1,4.3,0,8,1,10.1,8,1,0,1,8,,,,1,0,1,8,1,1.6,8,1,5.4,8,2008/2/20 23:50,8,北東,8,1,7.4,8,2008/2/20 23:16,8,北東,8,1,,0,1,64,8,1,2.5,8,1,49,8,2008/2/20 09:11,8,1,979.6,8,1,982.3,8,1,979.4,0,8,2008/2/20 23:59,0,8,1,7.5,8,1,曇一時晴,8,1,曇一時雪,8,1
2008/2/21,-6.6,8,1,-4.1,8,2008/2/21 15:27,8,1,-8.7,8,2008/2/21 21:06,8,1,,,0,1,,,0,,0,0,1,13.8,0,8,1,19.2,8,1,0,1,8,,,,1,0,1,8,1,4.1,8,1,9.6,8,2008/2/21 02:10,8,東北東,8,1,12.8,8,2008/2/21 01:44,8,東北東,8,1,,0,1,57,8,1,2.1,8,1,43,8,2008/2/21 17:14,8,1,973.9,8,1,976.6,8,1,974.9,0,8,2008/2/21 15:10,0,8,1,5.0,8,1,晴,8,1,曇時々晴後一時雪,8,1
2008/2/22,-4.8,8,1,-3.2,8,2008/2/22 14:48,8,1,-8.6,8,2008/2/22 00:36,8,1,,,0,1,,,0,,0,0,1,5.5,0,8,1,14.3,8,1,0,0,8,,,,1,0,1,8,1,8.4,8,1,12.9,8,2008/2/22 06:40,8,北東,8,1,17.1,8,2008/2/22 23:01,8,東北東,8,1,,0,1,68,8,1,2.9,8,1,55,8,2008/2/22 20:00,8,1,976.4,8,1,979.1,8,1,977.6,0,8,2008/2/22 00:21,0,8,1,7.8,8,1,晴時々曇後一時雪,8,1,曇時々雪,8,1
2008/2/23,-4.0,8,1,-2.7,8,2008/2/23 16:27,8,1,-5.2,8,2008/2/23 05:34,8,1,,,0,1,,,0,,0,0,1,1.1,0,8,1,10.1,8,1,0,1,8,,,,1,0,1,8,1,16.7,8,1,20.3,8,2008/2/23 11:40,8,東北東,8,1,26.1,8,2008/2/23 22:48,8,東北東,8,1,,0,1,65,8,1,2.9,8,1,56,8,2008/2/23 16:27,8,1,975.4,8,1,978.1,8,1,976.6,0,8,2008/2/23 18:34,0,8,1,10.0,8,1,雪時々曇,8,1,曇,8,1
2008/2/24,-3.5,8,1,-0.2,8,2008/2/24 14:50,8,1,-7.3,8,2008/2/25 0:00,8,1,,,0,1,,,0,,0,0,1,9.2,0,8,1,14.3,8,1,0,1,8,,,,1,0,1,8,1,8.9,8,1,17.6,8,2008/2/24 02:30,8,東北東,8,1,22.4,8,2008/2/24 02:26,8,東北東,8,1,,0,1,55,8,1,2.6,8,1,40,8,2008/2/24 18:11,8,1,981.4,8,1,984.1,8,1,978.4,0,8,2008/2/24 00:05,0,8,1,8.0,8,1,曇後晴,8,1,晴,8,1
2008/2/25,-6.4,8,1,-3.5,8,2008/2/25 14:29,8,1,-9.1,8,2008/2/26 0:00,8,1,,,0,1,,,0,,0,0,1,15.0,0,8,1,17.4,8,1,0,1,8,,,,1,0,1,8,1,5.8,8,1,10.7,8,2008/2/25 02:40,8,東北東,8,1,12.9,8,2008/2/25 02:33,8,東北東,8,1,,0,1,55,8,1,2.1,8,1,43,8,2008/2/25 15:20,8,1,986.9,8,1,989.6,8,1,986.8,0,8,2008/2/25 00:04,0,8,1,3.0,8,1,晴一時薄曇,8,1,快晴,8,1
2008/2/26,-7.8,8,1,-5.0,8,2008/2/26 18:13,8,1,-11.1,8,2008/2/26 05:39,8,1,,,0,1,,,0,,0,0,1,14.9,0,8,1,18.1,8,1,0,1,8,,,,1,0,1,8,1,4.7,8,1,9.3,8,2008/2/26 23:40,8,東北東,8,1,11.5,8,2008/2/26 05:05,8,東北東,8,1,,0,1,50,8,1,1.7,8,1,35,8,2008/2/26 13:28,8,1,988.9,8,1,991.7,8,1,989.0,0,8,2008/2/27 0:00,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2008/2/27,-6.4,8,1,-2.4,8,2008/2/27 14:45,8,1,-10.9,8,2008/2/27 23:27,8,1,,,0,1,,,0,,0,0,1,8.7,0,8,1,14.8,8,1,0,1,8,,,,1,0,1,8,1,3.8,8,1,9.5,8,2008/2/27 01:50,8,北東,8,1,13.2,8,2008/2/27 01:24,8,東北東,8,1,,0,1,63,8,1,2.4,8,1,47,8,2008/2/27 06:48,8,1,986.4,8,1,989.2,8,1,987.6,0,8,2008/2/27 07:55,0,8,1,3.5,8,1,晴一時曇,8,1,晴後曇,8,1
2008/2/28,-8.6,8,1,-6.6,8,2008/2/28 18:17,8,1,-11.1,8,2008/2/28 08:03,8,1,,,0,1,,,0,,0,0,1,1.7,0,8,1,10.3,8,1,0,1,8,,,,1,0,1,8,1,2.7,8,1,4.8,8,2008/2/28 08:00,8,北北西,8,1,6.4,8,2008/2/28 08:19,8,北,8,1,,0,1,76,8,1,2.4,8,1,62,8,2008/2/28 15:04,8,1,992.3,8,1,995.1,8,1,992.4,0,8,2008/2/28 00:01,0,8,1,9.0,8,1,曇後一時晴,8,1,曇後晴,8,1
2008/2/29,-6.1,8,1,-3.3,8,2008/2/29 16:21,8,1,-9.1,8,2008/2/29 03:48,8,1,,,0,1,,,0,,0,0,1,6.5,0,4,1,11.4,4,1,0,1,8,,,,1,0,1,8,1,1.8,5,1,4.2,8,2008/2/29 18:00,8,南東,8,1,6.3,8,2008/2/29 17:54,8,南東,8,1,,0,1,59,8,1,2.3,8,1,41,8,2008/2/29 18:16,8,1,991.2,8,1,994.0,8,1,992.5,0,8,2008/2/29 23:48,0,8,1,5.5,8,1,晴一時曇,8,1,晴一時曇,8,1
2008/3/1,-8.1,8,1,-5.3,8,2008/3/1 14:03,8,1,-11.1,8,2008/3/1 05:48,8,1,,,0,1,,,0,,0,0,1,13.5,0,8,1,12.3,4,1,0,1,8,,,,1,0,1,8,1,2.2,5,1,8.5,8,2008/3/2 0:00,8,北東,8,1,11.7,8,2008/3/1 23:59,8,北東,8,1,,0,1,54,8,1,1.8,8,1,28,8,2008/3/1 13:15,8,1,988.8,8,1,991.6,8,1,990.8,0,8,2008/3/1 16:52,0,8,1,4.8,8,1,晴,8,1,晴時々曇,8,1
2008/3/2,-6.5,8,1,-3.5,8,2008/3/2 22:14,8,1,-10.0,8,2008/3/2 06:44,8,1,,,0,1,,,0,,0,0,1,5.9,0,8,1,9.6,8,1,6,0,8,,,,1,6,0,8,1,12.5,8,1,27.3,8,2008/3/2 22:20,8,北東,8,1,32.7,8,2008/3/2 22:25,8,北東,8,1,,0,1,62,8,1,2.4,8,1,32,8,2008/3/2 05:06,8,1,980.0,8,1,982.7,8,1,969.7,0,8,2008/3/2 23:55,0,8,1,8.0,8,1,曇後一時雪、ふぶきを伴う,8,1,ふぶき時々曇一時晴,8,1
2008/3/3,-3.0,8,1,-2.1,8,2008/3/3 14:24,8,1,-4.0,8,2008/3/3 00:52,8,1,,,0,1,,,0,,0,0,1,0.7,0,8,1,10.8,8,1,9,0,8,,,,1,4,0,8,1,23.0,8,1,28.3,8,2008/3/3 02:00,8,北東,8,1,36.0,8,2008/3/3 02:27,8,北東,8,1,,0,1,76,8,1,3.7,8,1,57,8,2008/3/4 0:00,8,1,972.1,8,1,974.8,8,1,969.1,0,8,2008/3/3 01:12,0,8,1,9.5,8,1,ふぶき後曇,8,1,曇一時晴,8,1
2008/3/4,-2.8,8,1,-0.7,8,2008/3/4 14:00,8,1,-6.8,8,2008/3/5 0:00,8,1,,,0,1,,,0,,0,0,1,0.3,0,8,1,2.5,4,1,6,0,8,,,,1,0,1,8,1,8.1,8,1,24.2,8,2008/3/4 00:30,8,北東,8,1,29.6,8,2008/3/4 02:04,8,東北東,8,1,,0,1,54,8,1,2.7,8,1,40,8,2008/3/4 05:23,8,1,973.9,8,1,976.6,8,1,975.3,0,8,2008/3/4 23:54,0,8,1,7.8,8,1,曇,8,1,晴一時曇,8,1
2008/3/5,-8.1,8,1,-6.0,8,2008/3/5 14:33,8,1,-10.6,8,2008/3/5 23:32,8,1,,,0,1,,,0,,0,0,1,13.9,0,8,1,15.4,8,1,5,0,8,,,,1,0,1,8,1,9.5,8,1,13.5,8,2008/3/5 01:10,8,東,8,1,17.4,8,2008/3/5 00:10,8,東,8,1,,0,1,51,8,1,1.7,8,1,40,8,2008/3/5 08:56,8,1,971.5,8,1,974.2,8,1,973.0,0,8,2008/3/5 11:14,0,8,1,0.0,8,1,快晴,8,1,晴後雪一時曇,8,1
2008/3/6,-7.4,8,1,-6.5,8,2008/3/6 21:02,8,1,-10.0,8,2008/3/6 00:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,5.3,8,1,10,0,8,,,,1,14,0,8,1,9.4,8,1,15.0,8,2008/3/6 12:00,8,北東,8,1,18.8,8,2008/3/6 11:52,8,北東,8,1,,0,1,84,8,1,3.0,8,1,51,8,2008/3/6 00:20,8,1,977.7,8,1,980.4,8,1,975.3,0,8,2008/3/6 00:01,0,8,1,10.0,8,1,雪,8,1,雪後一時曇,8,1
2008/3/7,-7.1,8,1,-4.9,8,2008/3/7 14:22,8,1,-9.7,8,2008/3/7 23:35,8,1,,,0,1,,,0,,0,0,1,9.6,0,8,1,14.2,8,1,6,0,8,,,,1,0,1,8,1,4.8,8,1,10.2,8,2008/3/7 02:40,8,北東,8,1,13.2,8,2008/3/7 02:26,8,北東,8,1,,0,1,75,8,1,2.7,8,1,47,8,2008/3/7 23:52,8,1,982.2,8,1,985.0,8,1,983.8,0,8,2008/3/7 19:14,0,8,1,5.8,8,1,曇後晴,8,1,晴,8,1
2008/3/8,-9.3,8,1,-6.5,8,2008/3/8 13:32,8,1,-11.9,8,2008/3/8 05:10,8,1,,,0,1,,,0,,0,0,1,10.8,0,8,1,12.8,8,1,6,0,8,,,,1,0,1,8,1,2.4,8,1,8.2,8,2008/3/8 00:10,8,北東,8,1,10.2,8,2008/3/8 00:06,8,北東,8,1,,0,1,54,8,1,1.6,8,1,38,8,2008/3/8 13:47,8,1,984.3,8,1,987.1,8,1,984.6,0,8,2008/3/8 00:28,0,8,1,4.5,8,1,晴後一時曇,8,1,晴,8,1
2008/3/9,-12.8,8,1,-10.5,8,2008/3/9 00:01,8,1,-14.9,8,2008/3/9 06:21,8,1,,,0,1,,,0,,0,0,1,12.6,0,8,1,13.7,8,1,6,0,8,,,,1,0,1,8,1,1.9,8,1,3.6,8,2008/3/9 10:30,8,西,8,1,4.3,8,2008/3/9 10:32,8,西南西,8,1,,0,1,71,8,1,1.6,8,1,63,8,2008/3/9 00:24,8,1,989.2,8,1,992.0,8,1,988.7,0,8,2008/3/9 00:19,0,8,1,0.8,8,1,快晴,8,1,晴後一時曇,8,1
2008/3/10,-6.7,8,1,-1.6,8,2008/3/10 22:11,8,1,-14.0,8,2008/3/10 01:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,4.0,8,1,24,0,8,,,,1,24,0,8,1,12.2,8,1,26.9,8,2008/3/10 23:30,8,北東,8,1,32.1,8,2008/3/10 19:03,8,北東,8,1,,0,1,81,8,1,3.3,8,1,61,8,2008/3/10 06:10,8,1,985.1,8,1,987.9,8,1,972.1,0,8,2008/3/11 0:00,0,8,1,8.5,8,1,雪一時曇、ふぶきを伴う,8,1,ふぶき,8,1
2008/3/11,-1.6,8,1,-0.8,8,2008/3/11 15:59,8,1,-2.9,8,2008/3/12 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,5.5,8,1,25,0,8,,,,1,15,0,8,1,17.9,8,1,27.8,8,2008/3/11 02:50,8,北東,8,1,33.2,8,2008/3/11 04:03,8,東北東,8,1,,0,1,94,8,1,5.1,8,1,88,8,2008/3/12 0:00,8,1,963.1,8,1,965.7,8,1,955.4,0,8,2008/3/11 09:43,0,8,1,10.0,8,1,ふぶき後雪一時曇,8,1,晴時々曇一時雪,8,1
2008/3/12,-3.9,8,1,-2.0,8,2008/3/12 13:56,8,1,-8.8,8,2008/3/13 0:00,8,1,,,0,1,,,0,,0,0,1,0.4,0,8,1,7.4,8,1,16,0,8,,,,1,2,0,8,1,7.7,8,1,14.8,8,2008/3/12 03:40,8,東北東,8,1,17.9,8,2008/3/12 04:32,8,東北東,8,1,,0,1,84,8,1,3.9,8,1,80,8,2008/3/12 05:56,8,1,979.7,8,1,982.4,8,1,976.2,0,8,2008/3/12 00:02,0,8,1,9.8,8,1,雪時々曇,8,1,曇時々雪,8,1
2008/3/13,-7.3,8,1,-4.8,8,2008/3/13 11:46,8,1,-9.0,8,2008/3/13 00:35,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,7.0,8,1,17,0,8,,,,1,4,0,8,1,2.3,8,1,7.2,8,2008/3/13 12:00,8,北,8,1,8.5,8,2008/3/13 11:49,8,北,8,1,,0,1,84,8,1,3.0,8,1,63,8,2008/3/13 14:56,8,1,979.9,8,1,982.7,8,1,980.6,0,8,2008/3/13 19:18,0,8,1,10.0,8,1,曇時々雪,8,1,雪後曇,8,1
2008/3/14,-5.4,8,1,-3.5,8,2008/3/14 15:38,8,1,-7.8,8,2008/3/14 07:17,8,1,,,0,1,,,0,,0,0,1,2.2,0,8,1,7.5,8,1,15,0,8,,,,1,0,1,8,1,2.0,8,1,4.5,8,2008/3/14 00:50,8,南,8,1,5.2,8,2008/3/14 03:33,8,南,8,1,,0,1,80,8,1,3.3,8,1,67,8,2008/3/14 15:36,8,1,982.3,8,1,985.0,8,1,981.2,0,8,2008/3/14 01:33,0,8,1,9.5,8,1,曇一時晴,8,1,雪,8,1
2008/3/15,-5.2,8,1,-4.1,8,2008/3/15 03:36,8,1,-7.2,8,2008/3/16 0:00,8,1,,,0,1,,,0,,0,0,1,0.5,0,8,1,8.2,8,1,16,0,8,,,,1,6,0,8,1,8.2,8,1,13.8,8,2008/3/15 08:10,8,北東,8,1,16.2,8,2008/3/15 08:59,8,北東,8,1,,0,1,88,8,1,3.7,8,1,83,8,2008/3/15 10:24,8,1,989.8,8,1,992.6,8,1,989.6,0,8,2008/3/15 00:18,0,8,1,10.0,8,1,曇時々雪,8,1,雪時々曇,8,1
2008/3/16,-9.3,8,1,-7.2,8,2008/3/16 00:12,8,1,-11.2,8,2008/3/16 23:04,8,1,,,0,1,,,0,,0,0,1,3.4,0,8,1,8.0,8,1,14,0,8,,,,1,1,0,8,1,4.7,8,1,13.4,8,2008/3/17 0:00,8,東北東,8,1,17.8,8,2008/3/16 23:48,8,東北東,8,1,,0,1,79,8,1,2.4,8,1,60,8,2008/3/16 21:26,8,1,990.7,8,1,993.5,8,1,990.1,0,8,2008/3/17 0:00,0,8,1,8.0,8,1,曇後晴,8,1,晴後雪一時曇,8,1
2008/3/17,-7.2,8,1,-5.3,8,2008/3/17 23:34,8,1,-10.9,8,2008/3/17 00:58,8,1,,,0,1,,,0,,0,0,1,0.6,0,8,1,7.2,8,1,13,0,8,,,,1,2,0,8,1,11.0,8,1,15.3,8,2008/3/17 08:40,8,東北東,8,1,19.6,8,2008/3/17 09:01,8,北東,8,1,,0,1,66,8,1,2.4,8,1,59,8,2008/3/17 23:33,8,1,982.5,8,1,985.3,8,1,981.7,0,8,2008/3/17 23:28,0,8,1,10.0,8,1,曇,8,1,曇一時雪,8,1
2008/3/18,-4.0,8,1,-2.6,8,2008/3/18 18:06,8,1,-5.9,8,2008/3/18 01:48,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,4.9,8,1,13,0,8,,,,1,4,0,8,1,14.8,8,1,24.4,8,2008/3/18 23:50,8,北東,8,1,29.3,8,2008/3/18 23:40,8,北東,8,1,,0,1,69,8,1,3.1,8,1,56,8,2008/3/18 05:48,8,1,980.0,8,1,982.7,8,1,981.2,0,8,2008/3/18 13:27,0,8,1,10.0,8,1,曇時々雪,8,1,曇、地ふぶきを伴う,8,1
2008/3/19,-3.6,8,1,-2.6,8,2008/3/19 21:41,8,1,-4.4,8,2008/3/19 08:06,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,5.8,8,1,18,0,4,,,,1,8,0,4,1,21.1,8,1,25.6,8,2008/3/19 07:50,8,北東,8,1,34.1,8,2008/3/19 06:57,8,東北東,8,1,,0,1,78,8,1,3.7,8,1,68,8,2008/3/19 21:41,8,1,977.5,8,1,980.2,8,1,978.8,0,8,2008/3/19 10:02,0,8,1,10.0,8,1,曇,8,1,曇後一時雪,8,1
2008/3/20,-3.8,8,1,-2.3,8,2008/3/20 15:59,8,1,-7.7,8,2008/3/20 23:03,8,1,,,0,1,,,0,,0,0,1,4.4,0,8,1,8.2,8,1,16,0,8,,,,1,0,1,8,1,13.5,8,1,22.0,8,2008/3/20 03:10,8,東北東,8,1,27.7,8,2008/3/20 02:39,8,東北東,8,1,,0,1,66,8,1,3.1,8,1,56,8,2008/3/20 23:13,8,1,986.2,8,1,988.9,8,1,981.7,0,8,2008/3/20 00:02,0,8,1,9.8,8,1,曇一時晴,8,1,曇後一時晴,8,1
2008/3/21,-8.8,8,1,-6.5,8,2008/3/21 15:39,8,1,-11.4,8,2008/3/22 0:00,8,1,,,0,1,,,0,,0,0,1,11.0,0,8,1,10.1,8,1,15,0,8,,,,1,0,1,8,1,7.2,8,1,12.8,8,2008/3/21 21:10,8,東北東,8,1,15.5,8,2008/3/21 20:32,8,東北東,8,1,,0,1,53,8,1,1.7,8,1,44,8,2008/3/21 09:53,8,1,980.7,8,1,983.5,8,1,980.7,0,8,2008/3/21 22:24,0,8,1,5.3,8,1,晴後薄曇,8,1,快晴,8,1
2008/3/22,-10.9,8,1,-9.8,8,2008/3/22 17:14,8,1,-12.8,8,2008/3/22 05:48,8,1,,,0,1,,,0,,0,0,1,3.6,0,8,1,4.9,8,1,17,0,8,,,,1,3,0,8,1,7.9,8,1,13.9,8,2008/3/22 08:10,8,東北東,8,1,16.7,8,2008/3/22 08:05,8,東北東,8,1,,0,1,52,8,1,1.4,8,1,33,8,2008/3/22 11:34,8,1,984.6,8,1,987.4,8,1,981.1,0,8,2008/3/22 00:01,0,8,1,5.8,8,1,晴後曇,8,1,曇時々雪,8,1
2008/3/23,-10.7,8,1,-7.9,8,2008/3/23 12:40,8,1,-14.2,8,2008/3/23 22:55,8,1,,,0,1,,,0,,0,0,1,9.0,0,8,1,9.1,8,1,17,0,8,,,,1,0,1,8,1,4.1,8,1,10.0,8,2008/3/23 00:10,8,北東,8,1,12.1,8,2008/3/23 08:47,8,東,8,1,,0,1,56,8,1,1.5,8,1,39,8,2008/3/23 03:02,8,1,988.8,8,1,991.6,8,1,988.6,0,8,2008/3/23 19:47,0,8,1,5.5,8,1,晴一時曇,8,1,快晴,8,1
2008/3/24,-11.9,8,1,-10.2,8,2008/3/25 0:00,8,1,-13.4,8,2008/3/24 00:42,8,1,,,0,1,,,0,,0,0,1,9.1,0,8,1,8.6,8,1,16,0,8,,,,1,0,1,8,1,5.4,8,1,10.0,8,2008/3/24 06:40,8,東北東,8,1,12.8,8,2008/3/24 06:31,8,東北東,8,1,,0,1,61,8,1,1.5,8,1,44,8,2008/3/24 04:28,8,1,990.0,8,1,992.8,8,1,989.6,0,8,2008/3/24 02:12,0,8,1,3.3,8,1,晴後一時曇,8,1,曇後一時雪,8,1
